Order_ID,Timestamp_Order_Placed,Timestamp_Prep_Finished,Timestamp_Driver_Departed,Timestamp_Delivered,Kitchen_ID,Item_ID,Distance_KM,Order_Value_USD,Customer_Rating
ORD-1940,2026-02-03 14:33:00,2026-02-03 14:39:46.418252,2026-02-03 14:44:57.738756,2026-02-03 14:59:49.623272,K03,102,4.38,42.45,5.0
ORD-1941,2026-02-23 12:42:00,2026-02-23 12:56:31.064017,2026-02-23 13:02:40.531407,2026-02-23 13:38:15.391447,K01,101,14.4,17.13,3.7
ORD-1942,2026-02-04 14:38:00,2026-02-04 14:46:47.282555,2026-02-04 14:53:11.802646,2026-02-04 15:13:01.698211,K03,103,5.13,40.17,2.1
ORD-1943,2026-02-05 16:33:00,2026-02-05 16:41:03.797145,2026-02-05 16:51:00.355121,2026-02-05 17:29:44.146463,K03,103,14.4,31.43,1.0
ORD-1944,2026-02-27 21:44:00,2026-02-27 21:57:32.607386,2026-02-27 22:03:18.479599,2026-02-27 22:25:35.313022,K03,103,8.54,44.42,2.6
ORD-1945,2026-01-09 18:49:00,2026-01-09 18:59:04.684017,2026-01-09 19:02:52.346347,2026-01-09 19:15:22.286188,K03,103,2.0,35.07,3.7
ORD-1946,2026-01-13 16:05:00,2026-01-13 16:16:49.998972,2026-01-13 16:26:13.794821,2026-01-13 17:01:08.633644,K02,104,13.57,24.49,3.9
ORD-1947,2026-02-18 12:55:00,2026-02-18 13:06:43.397927,2026-02-18 13:14:59.855506,2026-02-18 13:46:57.238552,K02,104,12.4,23.3,3.4
ORD-1948,2026-01-22 10:57:00,2026-01-22 11:13:35.609358,2026-01-22 11:16:51.535832,2026-01-22 11:29:00.777405,K03,101,2.54,40.49,4.6
ORD-1949,2026-01-03 11:43:00,2026-01-03 11:51:44.217846,2026-01-03 11:55:32.695496,2026-01-03 12:28:15.144198,K02,103,12.57,36.47,1.8
ORD-1950,2026-02-10 17:56:00,2026-02-10 18:06:15.561363,2026-02-10 18:10:38.927102,2026-02-10 18:23:11.262677,K01,104,2.27,31.43,5.0
ORD-1951,2026-01-10 10:40:00,2026-01-10 10:47:38.420351,2026-01-10 10:56:56.400424,2026-01-10 11:15:16.622732,K01,105,5.91,24.45,5.0
ORD-1952,2026-01-30 17:03:00,2026-01-30 17:08:16.627248,2026-01-30 17:13:16.850937,2026-01-30 17:46:53.389051,K03,105,12.86,17.6,3.2
ORD-1953,2026-01-17 13:06:00,2026-01-17 13:15:40.230412,2026-01-17 13:20:18.680901,2026-01-17 13:36:20.852376,K03,102,5.44,26.62,5.0
ORD-1954,2026-01-27 16:17:00,2026-01-27 16:30:59.240553,2026-01-27 16:36:54.279297,2026-01-27 16:54:22.738526,K02,101,5.04,48.32,5.0
ORD-1955,2026-02-27 14:36:00,2026-02-27 14:44:46.756972,2026-02-27 14:47:23.554758,2026-02-27 15:10:42.614789,K03,103,8.59,15.26,2.1
ORD-1956,2026-02-09 11:17:00,2026-02-09 11:29:00.349866,2026-02-09 11:38:00.733297,2026-02-09 12:10:37.916622,K02,104,12.83,33.77,3.5
ORD-1957,2026-02-03 20:53:00,2026-02-03 21:09:57.533728,2026-02-03 21:16:06.122037,2026-02-03 21:51:10.139374,K02,101,14.23,40.31,3.8
ORD-1958,2026-02-13 11:48:00,2026-02-13 11:58:15.187347,2026-02-13 12:02:40.599206,2026-02-13 12:22:34.492766,K03,104,5.94,47.93,4.8
ORD-1959,2026-01-16 16:23:00,2026-01-16 16:31:13.452040,2026-01-16 16:40:37.763339,2026-01-16 16:50:23.170749,K02,102,2.17,27.06,5.0
ORD-1960,2026-01-15 19:11:00,2026-01-15 19:20:04.453973,2026-01-15 19:27:39.045737,2026-01-15 19:38:42.697797,K01,104,1.94,17.93,4.9
ORD-1961,2026-02-07 16:46:00,2026-02-07 16:52:53.438641,2026-02-07 16:56:04.609308,2026-02-07 17:25:03.570746,K02,102,11.68,21.26,3.5
ORD-1962,2026-03-01 15:25:00,2026-03-01 15:35:43.351848,2026-03-01 15:42:43.975481,2026-03-01 16:14:15.457371,K03,103,11.36,19.9,1.0
ORD-1963,2026-01-22 14:02:00,2026-01-22 14:07:45.113190,2026-01-22 14:17:00.667435,2026-01-22 14:42:46.117131,K01,105,8.16,29.43,3.4
ORD-1964,2026-01-28 19:38:00,2026-01-28 19:48:28.191043,2026-01-28 19:51:25.927264,2026-01-28 20:04:00.131436,K03,104,3.06,49.63,4.9
ORD-1965,2026-02-11 22:36:00,2026-02-11 22:50:17.253711,2026-02-11 22:53:23.737272,2026-02-11 23:13:48.177154,K02,101,6.5,30.16,5.0
ORD-1966,2026-01-10 10:44:00,2026-01-10 10:53:12.883402,2026-01-10 11:00:10.147079,2026-01-10 11:25:10.918580,K03,104,9.46,24.06,3.9
ORD-1967,2026-01-01 16:26:00,2026-01-01 16:42:18.764271,2026-01-01 16:45:04.391733,2026-01-01 17:15:53.114351,K03,101,12.5,48.42,3.6
ORD-1968,2026-01-21 15:08:00,2026-01-21 15:18:33.999834,2026-01-21 15:21:25.520841,2026-01-21 15:40:41.787989,K02,104,6.3,19.83,4.9
ORD-1969,2026-02-04 17:09:00,2026-02-04 17:17:33.296663,2026-02-04 17:24:19.989036,2026-02-04 17:57:46.894007,K01,103,12.66,15.37,1.0
ORD-1970,2026-01-10 16:48:00,2026-01-10 16:54:53.713825,2026-01-10 16:59:41.101090,2026-01-10 17:32:05.509233,K02,105,13.52,41.77,3.6
ORD-1971,2026-01-22 13:33:00,2026-01-22 13:41:01.243881,2026-01-22 13:49:39.436774,2026-01-22 14:08:00.372446,K01,103,6.64,24.99,2.6
ORD-1972,2026-01-22 17:41:00,2026-01-22 17:55:49.865274,2026-01-22 17:58:07.685307,2026-01-22 18:10:31.731669,K01,101,2.92,15.31,5.0
ORD-1973,2026-01-14 11:05:00,2026-01-14 11:16:13.190823,2026-01-14 11:20:57.823769,2026-01-14 11:47:25.717186,K03,104,8.33,33.4,3.9
ORD-1974,2026-01-18 11:15:00,2026-01-18 11:24:45.357138,2026-01-18 11:34:18.206793,2026-01-18 12:12:46.360902,K03,102,14.9,21.03,3.2
ORD-1975,2026-02-02 19:07:00,2026-02-02 19:20:35.976215,2026-02-02 19:28:25.158178,2026-02-02 19:41:10.924509,K02,101,3.41,45.26,4.6
ORD-1976,2026-01-30 13:33:00,2026-01-30 13:42:08.751045,2026-01-30 13:46:33.889444,2026-01-30 14:01:09.114589,K02,104,3.94,35.0,4.6
ORD-1977,2026-02-12 12:05:00,2026-02-12 12:13:55.774578,2026-02-12 12:17:33.977798,2026-02-12 12:39:54.806080,K03,103,6.95,37.79,1.9
ORD-1978,2026-02-27 17:10:00,2026-02-27 17:20:43.984759,2026-02-27 17:29:00.256957,2026-02-27 17:45:18.995188,K01,104,4.4,25.7,4.7
ORD-1979,2026-02-20 10:10:00,2026-02-20 10:18:24.757242,2026-02-20 10:28:22.178748,2026-02-20 10:48:02.696020,K02,102,6.63,42.47,4.7
ORD-1980,2026-01-04 17:21:00,2026-01-04 17:28:50.645535,2026-01-04 17:37:22.811427,2026-01-04 17:52:08.235082,K01,103,4.16,31.57,2.5
ORD-1981,2026-01-13 14:08:00,2026-01-13 14:17:49.803062,2026-01-13 14:26:40.219203,2026-01-13 14:48:13.489014,K02,103,6.63,46.52,2.0
ORD-1982,2026-01-16 12:46:00,2026-01-16 12:54:56.396085,2026-01-16 13:03:59.447726,2026-01-16 13:26:16.655414,K03,103,8.58,31.77,1.7
ORD-1983,2026-02-01 13:48:00,2026-02-01 13:59:35.011307,2026-02-01 14:04:28.126750,2026-02-01 14:24:50.041245,K01,104,6.44,35.07,4.6
ORD-1984,2026-02-01 13:35:00,2026-02-01 13:46:34.592560,2026-02-01 13:53:17.778307,2026-02-01 14:23:02.973851,K01,104,11.14,16.36,3.2
ORD-1985,2026-01-15 18:15:00,2026-01-15 18:23:54.470962,2026-01-15 18:32:58.979606,2026-01-15 18:47:48.835985,K03,103,2.97,15.57,3.1
ORD-1986,2026-01-02 12:52:00,2026-01-02 13:07:57.645461,2026-01-02 13:13:21.966067,2026-01-02 13:34:10.278965,K02,101,7.88,39.15,5.0
ORD-1987,2026-01-03 19:19:00,2026-01-03 19:33:17.945236,2026-01-03 19:42:36.183116,2026-01-03 20:20:02.157854,K03,101,14.82,20.9,3.0
ORD-1988,2026-02-15 16:51:00,2026-02-15 16:58:37.491319,2026-02-15 17:06:05.812666,2026-02-15 17:24:15.352503,K03,105,6.28,30.82,5.0
ORD-1989,2026-01-24 21:09:00,2026-01-24 21:25:13.505233,2026-01-24 21:31:45.218001,2026-01-24 22:08:14.034113,K01,101,14.57,29.9,3.4
ORD-1990,2026-01-30 21:52:00,2026-01-30 22:05:40.212609,2026-01-30 22:15:09.848907,2026-01-30 22:46:52.570066,K03,104,10.9,33.42,4.0
ORD-1991,2026-02-26 16:42:00,2026-02-26 16:48:47.039077,2026-02-26 16:57:15.866767,2026-02-26 17:20:56.037560,K03,102,6.95,46.7,3.8
ORD-1992,2026-03-01 12:17:00,2026-03-01 12:32:43.570269,2026-03-01 12:38:23.879953,2026-03-01 12:47:58.259579,K02,101,1.16,23.29,4.7
ORD-1993,2026-02-14 19:57:00,2026-02-14 20:07:18.883794,2026-02-14 20:12:25.175240,2026-02-14 20:34:53.880729,K02,103,8.2,30.83,2.3
ORD-1994,2026-01-26 13:27:00,2026-01-26 13:37:51.245520,2026-01-26 13:42:51.817451,2026-01-26 14:00:46.199022,K03,103,4.26,35.42,3.2
ORD-1995,2026-01-25 21:26:00,2026-01-25 21:35:26.594069,2026-01-25 21:38:01.501920,2026-01-25 21:59:01.762874,K03,102,7.75,38.12,4.9
ORD-1996,2026-01-09 16:53:00,2026-01-09 17:00:24.974493,2026-01-09 17:04:10.712857,2026-01-09 17:21:22.494273,K02,103,4.04,26.66,3.2
ORD-1997,2026-02-21 10:19:00,2026-02-21 10:29:04.489420,2026-02-21 10:33:49.290184,2026-02-21 10:56:55.860864,K02,103,6.71,41.97,2.5
ORD-1998,2026-01-04 12:31:00,2026-01-04 12:39:13.066561,2026-01-04 12:42:31.762859,2026-01-04 12:55:27.227603,K02,102,3.15,29.4,5.0
ORD-1999,2026-02-21 11:01:00,2026-02-21 11:13:42.767409,2026-02-21 11:17:35.331700,2026-02-21 11:50:40.572016,K02,104,13.88,25.66,3.9
ORD-2000,2026-03-01 20:38:00,2026-03-01 20:45:22.836471,2026-03-01 20:50:43.002604,2026-03-01 21:17:25.367145,K01,102,9.06,49.55,3.9
ORD-2001,2026-02-10 21:04:00,2026-02-10 21:19:11.274648,2026-02-10 21:28:46.771067,2026-02-10 21:57:52.753595,K02,101,11.22,44.72,3.1
ORD-2002,2026-01-17 19:57:00,2026-01-17 20:04:33.004371,2026-01-17 20:07:55.833908,2026-01-17 20:23:40.894987,K01,103,2.9,15.31,2.9
ORD-2003,2026-02-19 15:42:00,2026-02-19 15:53:16.970782,2026-02-19 15:58:38.586934,2026-02-19 16:19:41.807586,K03,104,6.36,30.83,4.6
ORD-2004,2026-02-23 11:47:00,2026-02-23 11:56:16.023593,2026-02-23 12:04:21.218318,2026-02-23 12:35:28.024316,K01,102,11.26,19.02,4.0
ORD-2005,2026-02-10 21:04:00,2026-02-10 21:08:24.590082,2026-02-10 21:11:54.488854,2026-02-10 21:23:33.823414,K01,105,2.59,15.18,4.5
ORD-2006,2026-01-20 16:53:00,2026-01-20 17:08:33.081893,2026-01-20 17:14:24.836055,2026-01-20 17:30:49.989882,K01,101,4.68,45.35,5.0
ORD-2007,2026-01-06 19:09:00,2026-01-06 19:16:49.056970,2026-01-06 19:24:55.803680,2026-01-06 19:56:35.472499,K01,105,10.95,41.43,3.1
ORD-2008,2026-01-03 22:07:00,2026-01-03 22:14:14.052757,2026-01-03 22:24:07.038254,2026-01-03 22:39:47.564525,K03,103,4.48,30.94,2.8
ORD-2009,2026-01-04 19:16:00,2026-01-04 19:23:34.034511,2026-01-04 19:27:05.359130,2026-01-04 19:50:53.478249,K01,103,9.16,49.61,2.1
ORD-2010,2026-02-05 12:17:00,2026-02-05 12:28:14.536733,2026-02-05 12:37:09.136942,2026-02-05 12:54:43.195910,K03,104,4.24,25.25,5.0
ORD-2011,2026-02-24 20:49:00,2026-02-24 20:55:47.385922,2026-02-24 20:58:25.979524,2026-02-24 21:30:33.363932,K02,102,12.39,33.48,3.2
ORD-2012,2026-02-26 22:33:00,2026-02-26 22:43:28.176605,2026-02-26 22:49:57.120037,2026-02-26 23:10:46.493176,K01,104,5.51,23.76,5.0
ORD-2013,2026-01-03 17:16:00,2026-01-03 17:28:24.670542,2026-01-03 17:34:31.507047,2026-01-03 17:57:40.331863,K01,104,7.79,24.88,5.0
ORD-2014,2026-02-05 10:44:00,2026-02-05 10:51:40.489070,2026-02-05 10:58:24.630407,2026-02-05 11:30:34.129090,K01,103,12.07,40.82,1.0
ORD-2015,2026-01-10 12:26:00,2026-01-10 12:34:54.925173,2026-01-10 12:42:37.829361,2026-01-10 13:18:44.203623,K03,103,13.55,42.25,1.0
ORD-2016,2026-02-21 15:14:00,2026-02-21 15:22:55.931462,2026-02-21 15:30:19.442956,2026-02-21 15:48:04.850668,K03,102,5.49,30.8,5.0
ORD-2017,2026-01-02 10:24:00,2026-01-02 10:34:40.607465,2026-01-02 10:37:29.684193,2026-01-02 10:53:02.387858,K02,104,4.2,46.94,5.0
ORD-2018,2026-01-23 22:27:00,2026-01-23 22:38:03.835182,2026-01-23 22:41:08.833908,2026-01-23 23:04:20.408433,K02,102,8.82,42.06,5.0
ORD-2019,2026-02-22 18:57:00,2026-02-22 19:04:27.298425,2026-02-22 19:06:40.616177,2026-02-22 19:40:36.473171,K01,102,13.76,17.08,4.0
ORD-2020,2026-01-15 10:53:00,2026-01-15 11:07:17.158701,2026-01-15 11:16:33.082927,2026-01-15 11:35:06.486432,K02,101,4.48,42.98,5.0
ORD-2021,2026-02-07 19:49:00,2026-02-07 20:00:01.520236,2026-02-07 20:05:43.150898,2026-02-07 20:40:38.829633,K01,104,14.18,48.16,3.9
ORD-2022,2026-01-27 11:10:00,2026-01-27 11:22:15.528464,2026-01-27 11:24:23.375331,2026-01-27 11:38:55.090415,K03,104,4.39,42.71,5.0
ORD-2023,2026-01-15 21:13:00,2026-01-15 21:20:05.504113,2026-01-15 21:25:47.306557,2026-01-15 21:34:42.994410,K02,105,1.56,18.66,4.9
ORD-2024,2026-02-10 13:24:00,2026-02-10 13:34:50.574378,2026-02-10 13:41:10.020041,2026-02-10 13:57:51.392591,K02,104,4.05,24.67,5.0
ORD-2025,2026-02-24 20:43:00,2026-02-24 20:48:16.538917,2026-02-24 20:57:56.254264,2026-02-24 21:06:04.613018,K03,105,1.36,17.96,4.7
ORD-2026,2026-02-10 16:54:00,2026-02-10 17:02:11.310718,2026-02-10 17:06:47.935793,2026-02-10 17:20:04.096437,K01,102,1.79,20.09,4.7
ORD-2027,2026-01-19 19:10:00,2026-01-19 19:20:01.896774,2026-01-19 19:25:12.443338,2026-01-19 20:04:15.475165,K02,104,14.95,23.0,3.0
ORD-2028,2026-02-04 22:08:00,2026-02-04 22:24:43.078412,2026-02-04 22:33:04.489673,2026-02-04 23:07:47.682822,K01,101,13.34,27.25,3.8
ORD-2029,2026-01-03 16:30:00,2026-01-03 16:41:06.389163,2026-01-03 16:48:38.421110,2026-01-03 17:06:26.841764,K02,104,5.03,35.7,5.0
ORD-2030,2026-01-20 20:01:00,2026-01-20 20:12:55.592527,2026-01-20 20:22:51.177705,2026-01-20 20:44:08.349658,K02,104,5.97,28.42,3.2
ORD-2031,2026-01-07 13:29:00,2026-01-07 13:33:09.454817,2026-01-07 13:41:41.186557,2026-01-07 13:54:58.846674,K03,105,3.89,37.51,5.0
ORD-2032,2026-03-02 21:32:00,2026-03-02 21:36:03.215098,2026-03-02 21:45:50.601676,2026-03-02 22:07:06.822379,K03,105,6.9,32.21,3.7
ORD-2033,2026-01-01 10:40:00,2026-01-01 10:50:04.641828,2026-01-01 10:57:24.437002,2026-01-01 11:33:43.542415,K01,104,13.91,39.32,3.3
ORD-2034,2026-01-05 14:44:00,2026-01-05 14:56:50.466528,2026-01-05 15:02:16.654173,2026-01-05 15:18:18.048255,K03,104,4.29,47.5,5.0
ORD-2035,2026-01-14 22:54:00,2026-01-14 23:03:21.002533,2026-01-14 23:07:35.826213,2026-01-14 23:29:31.033784,K03,103,8.46,21.99,1.9
ORD-2036,2026-02-03 13:20:00,2026-02-03 13:25:41.852288,2026-02-03 13:31:41.975857,2026-02-03 13:54:45.708595,K03,105,7.68,33.6,4.7
ORD-2037,2026-02-07 19:22:00,2026-02-07 19:28:58.366807,2026-02-07 19:37:13.805953,2026-02-07 19:57:21.430730,K03,102,5.38,36.15,5.0
ORD-2038,2026-01-20 19:40:00,2026-01-20 19:44:43.804140,2026-01-20 19:54:06.310870,2026-01-20 20:14:28.788652,K01,105,7.13,32.55,5.0
ORD-2039,2026-02-22 13:32:00,2026-02-22 13:42:27.340277,2026-02-22 13:48:27.856641,2026-02-22 14:09:54.315161,K03,103,5.95,45.79,2.5
ORD-2040,2026-01-16 10:11:00,2026-01-16 10:19:28.789436,2026-01-16 10:26:46.536379,2026-01-16 11:02:43.392619,K01,103,14.7,33.97,1.0
ORD-2041,2026-01-15 13:29:00,2026-01-15 13:40:58.314437,2026-01-15 13:50:17.024685,2026-01-15 14:10:57.235495,K02,104,5.9,38.21,4.8
ORD-2042,2026-02-11 10:43:00,2026-02-11 10:58:24.720032,2026-02-11 11:01:30.664527,2026-02-11 11:27:28.724879,K02,101,10.13,29.18,4.7
ORD-2043,2026-02-26 22:06:00,2026-02-26 22:22:08.703253,2026-02-26 22:25:55.671758,2026-02-26 22:58:44.139940,K01,101,12.52,34.27,3.9
ORD-2044,2026-02-25 14:25:00,2026-02-25 14:33:21.594508,2026-02-25 14:40:23.716906,2026-02-25 15:08:06.175673,K03,103,10.39,30.81,1.7
ORD-2045,2026-02-20 14:31:00,2026-02-20 14:38:53.590271,2026-02-20 14:45:04.709116,2026-02-20 15:09:59.957359,K03,102,7.8,30.46,3.9
ORD-2046,2026-01-24 20:09:00,2026-01-24 20:17:09.406994,2026-01-24 20:19:30.930840,2026-01-24 20:38:00.747634,K03,102,6.24,33.91,5.0
ORD-2047,2026-01-03 13:15:00,2026-01-03 13:22:50.845623,2026-01-03 13:31:36.347938,2026-01-03 13:54:59.873650,K02,102,6.92,49.92,3.6
ORD-2048,2026-02-20 15:50:00,2026-02-20 16:02:30.143108,2026-02-20 16:09:41.422253,2026-02-20 16:27:20.094055,K03,104,4.89,36.88,5.0
ORD-2049,2026-01-27 13:13:00,2026-01-27 13:20:59.838910,2026-01-27 13:27:32.308088,2026-01-27 13:59:18.642021,K03,105,11.72,29.04,3.9
ORD-2050,2026-02-15 16:41:00,2026-02-15 16:50:48.726625,2026-02-15 16:53:42.994833,2026-02-15 17:11:34.146502,K03,102,5.02,42.67,5.0
ORD-2051,2026-02-22 22:16:00,2026-02-22 22:21:09.215982,2026-02-22 22:25:08.550619,2026-02-22 23:00:32.523230,K02,105,14.93,31.35,3.1
ORD-2052,2026-02-23 15:04:00,2026-02-23 15:11:54.169783,2026-02-23 15:17:40.169122,2026-02-23 15:39:05.613483,K03,105,6.49,22.84,5.0
ORD-2053,2026-02-10 11:08:00,2026-02-10 11:19:59.971950,2026-02-10 11:29:03.027479,2026-02-10 12:06:51.832254,K02,104,14.17,28.52,3.8
ORD-2054,2026-01-23 20:36:00,2026-01-23 20:49:39.979179,2026-01-23 20:58:23.729753,2026-01-23 21:24:28.555046,K02,104,8.05,19.58,3.1
ORD-2055,2026-03-02 15:34:00,2026-03-02 15:50:34.333709,2026-03-02 15:55:26.696355,2026-03-02 16:13:33.912260,K01,101,5.53,30.14,5.0
ORD-2056,2026-01-25 15:35:00,2026-01-25 15:44:41.499131,2026-01-25 15:47:46.548518,2026-01-25 16:16:25.850145,K03,102,11.58,15.32,3.4
ORD-2057,2026-02-14 10:56:00,2026-02-14 11:00:05.921046,2026-02-14 11:08:55.423840,2026-02-14 11:33:10.847266,K02,105,8.16,43.55,3.2
ORD-2058,2026-02-12 21:21:00,2026-02-12 21:37:54.643987,2026-02-12 21:41:11.198001,2026-02-12 22:18:15.663272,K03,101,13.58,26.75,3.8
ORD-2059,2026-01-18 12:50:00,2026-01-18 13:02:52.081152,2026-01-18 13:09:58.938276,2026-01-18 13:38:42.257314,K03,104,9.58,35.07,3.4
ORD-2060,2026-01-21 19:53:00,2026-01-21 20:04:32.810912,2026-01-21 20:09:43.826018,2026-01-21 20:30:13.985061,K03,104,6.52,38.77,5.0
ORD-2061,2026-01-20 16:53:00,2026-01-20 17:00:28.411097,2026-01-20 17:10:03.278889,2026-01-20 17:18:51.836862,K01,102,1.54,29.7,4.7
ORD-2062,2026-01-02 19:42:00,2026-01-02 19:58:45.732005,2026-01-02 20:03:47.347051,2026-01-02 20:27:37.368522,K02,104,8.08,25.64,4.6
ORD-2063,2026-01-24 13:43:00,2026-01-24 13:52:55.585658,2026-01-24 13:55:42.788061,2026-01-24 14:30:44.442992,K02,103,12.79,41.05,1.0
ORD-2064,2026-01-18 17:12:00,2026-01-18 17:19:23.176573,2026-01-18 17:27:52.092888,2026-01-18 18:00:51.906088,K01,105,12.61,15.83,3.3
ORD-2065,2026-02-24 19:20:00,2026-02-24 19:26:41.342457,2026-02-24 19:36:02.625231,2026-02-24 19:47:06.049236,K02,105,2.04,32.41,5.0
ORD-2066,2026-01-14 22:02:00,2026-01-14 22:18:33.212092,2026-01-14 22:26:58.120358,2026-01-14 22:50:43.034272,K01,101,8.37,37.7,3.1
ORD-2067,2026-01-16 21:09:00,2026-01-16 21:31:04.519192,2026-01-16 21:33:45.439269,2026-01-16 22:08:37.075169,K02,101,13.67,40.2,3.6
ORD-2068,2026-01-17 13:19:00,2026-01-17 13:35:53.090529,2026-01-17 13:42:53.488113,2026-01-17 14:12:32.972660,K03,101,11.45,40.82,3.9
ORD-2069,2026-01-10 21:56:00,2026-01-10 22:09:09.024094,2026-01-10 22:19:02.878333,2026-01-10 22:29:25.867593,K03,101,1.61,18.43,5.0
ORD-2070,2026-02-05 22:23:00,2026-02-05 22:37:36.712573,2026-02-05 22:46:37.405151,2026-02-05 23:18:19.393572,K02,101,11.2,16.81,3.0
ORD-2071,2026-02-05 17:26:00,2026-02-05 17:34:10.848058,2026-02-05 17:43:10.474637,2026-02-05 18:07:27.501217,K01,103,9.63,45.54,2.1
ORD-2072,2026-01-21 17:13:00,2026-01-21 17:19:44.902109,2026-01-21 17:26:05.295433,2026-01-21 17:46:38.757688,K02,105,7.57,31.15,5.0
ORD-2073,2026-01-14 22:31:00,2026-01-14 22:38:28.589506,2026-01-14 22:44:12.251728,2026-01-14 23:00:44.216326,K03,105,4.94,26.46,5.0
ORD-2074,2026-01-13 16:34:00,2026-01-13 16:43:55.978571,2026-01-13 16:49:00.719692,2026-01-13 17:08:04.624385,K01,103,6.08,26.52,2.7
ORD-2075,2026-01-09 15:07:00,2026-01-09 15:20:56.019259,2026-01-09 15:24:41.676685,2026-01-09 15:33:53.339829,K01,101,1.4,40.96,5.0
ORD-2076,2026-01-06 22:34:00,2026-01-06 22:41:32.941759,2026-01-06 22:45:09.513975,2026-01-06 22:55:33.926249,K02,105,2.15,18.18,5.0
ORD-2077,2026-01-31 15:38:00,2026-01-31 15:47:39.755686,2026-01-31 15:50:47.050397,2026-01-31 16:24:59.630229,K01,104,14.57,37.16,3.3
ORD-2078,2026-01-11 22:33:00,2026-01-11 22:42:29.586986,2026-01-11 22:45:34.861057,2026-01-11 23:13:09.270482,K02,104,10.92,22.4,3.7
ORD-2079,2026-01-10 16:26:00,2026-01-10 16:35:37.521167,2026-01-10 16:44:46.549446,2026-01-10 17:04:29.954632,K03,102,7.14,34.8,5.0
ORD-2080,2026-01-28 19:47:00,2026-01-28 19:55:56.211926,2026-01-28 20:01:53.431159,2026-01-28 20:23:16.412124,K01,102,7.8,32.26,4.5
ORD-2081,2026-02-15 11:01:00,2026-02-15 11:12:49.913572,2026-02-15 11:20:48.706162,2026-02-15 11:56:37.598562,K01,104,14.97,46.09,3.9
ORD-2082,2026-02-15 11:09:00,2026-02-15 11:20:54.814203,2026-02-15 11:25:30.917248,2026-02-15 11:54:31.062662,K03,104,10.85,41.68,3.1
ORD-2083,2026-01-19 17:03:00,2026-01-19 17:08:22.998516,2026-01-19 17:12:03.161463,2026-01-19 17:27:06.398296,K03,105,3.35,17.84,5.0
ORD-2084,2026-01-03 13:14:00,2026-01-03 13:29:40.309298,2026-01-03 13:34:02.718584,2026-01-03 13:46:42.983333,K02,101,1.93,40.95,4.6
ORD-2085,2026-01-04 12:33:00,2026-01-04 12:42:27.628982,2026-01-04 12:52:17.709844,2026-01-04 13:09:37.905267,K03,104,3.69,18.86,5.0
ORD-2086,2026-02-20 12:56:00,2026-02-20 13:03:13.141332,2026-02-20 13:11:21.051829,2026-02-20 13:29:41.150076,K01,105,4.53,48.0,4.8
ORD-2087,2026-01-10 16:50:00,2026-01-10 16:56:06.606017,2026-01-10 17:05:12.892147,2026-01-10 17:14:58.834532,K03,102,1.42,15.9,5.0
ORD-2088,2026-02-20 18:46:00,2026-02-20 18:58:26.146091,2026-02-20 19:00:29.437108,2026-02-20 19:30:04.771908,K02,102,12.2,18.78,3.4
ORD-2089,2026-02-22 19:12:00,2026-02-22 19:26:04.835166,2026-02-22 19:35:52.526945,2026-02-22 19:53:25.961550,K01,101,4.4,33.29,5.0
ORD-2090,2026-01-20 16:32:00,2026-01-20 16:43:31.953397,2026-01-20 16:46:00.696685,2026-01-20 17:11:26.161122,K02,104,9.26,44.58,5.0
ORD-2091,2026-01-10 13:15:00,2026-01-10 13:24:28.025287,2026-01-10 13:32:12.268666,2026-01-10 13:47:10.782484,K03,104,4.06,47.6,5.0
ORD-2092,2026-01-16 16:52:00,2026-01-16 16:59:08.156581,2026-01-16 17:06:01.606852,2026-01-16 17:23:13.694771,K01,102,4.85,39.62,5.0
ORD-2093,2026-01-26 15:30:00,2026-01-26 15:37:05.686411,2026-01-26 15:43:46.793054,2026-01-26 16:19:46.510838,K02,103,14.44,45.99,1.0
ORD-2094,2026-01-07 12:37:00,2026-01-07 12:48:57.390248,2026-01-07 12:54:49.291990,2026-01-07 13:21:56.855965,K01,104,10.17,30.3,3.5
ORD-2095,2026-01-01 15:09:00,2026-01-01 15:21:01.078607,2026-01-01 15:29:54.645708,2026-01-01 16:03:09.220406,K01,104,13.97,30.97,3.8
ORD-2096,2026-02-19 22:10:00,2026-02-19 22:22:06.856787,2026-02-19 22:30:31.061307,2026-02-19 22:52:38.982535,K03,104,6.22,40.45,3.4
ORD-2097,2026-02-26 13:04:00,2026-02-26 13:17:22.234276,2026-02-26 13:24:17.347739,2026-02-26 13:58:39.553109,K03,101,13.46,36.07,3.5
ORD-2098,2026-01-31 17:22:00,2026-01-31 17:26:40.345588,2026-01-31 17:33:52.495761,2026-01-31 17:57:49.770705,K02,105,8.99,41.42,3.5
ORD-2099,2026-01-19 21:25:00,2026-01-19 21:37:45.832307,2026-01-19 21:41:34.781928,2026-01-19 21:49:25.126544,K02,104,1.41,41.29,5.0
ORD-2100,2026-01-01 17:40:00,2026-01-01 17:51:27.301340,2026-01-01 18:00:20.229855,2026-01-01 18:22:36.423646,K02,104,8.08,25.69,3.0
ORD-2101,2026-01-06 17:30:00,2026-01-06 17:39:32.018045,2026-01-06 17:48:07.805323,2026-01-06 18:20:54.248145,K02,103,13.42,42.29,1.1
ORD-2102,2026-02-19 20:47:00,2026-02-19 20:54:34.148475,2026-02-19 21:00:56.935048,2026-02-19 21:21:35.530831,K01,105,6.48,29.52,5.0
